transaction_id,date,customer_id,product_id,quantity,discount_applied
c5efd670-1f4d-48ce-998d-e3d83cf29ade,2026-04-08 13:31:19.000000,6573,611,10.0,0.07
95966725-d513-4a02-944c-14d1503ba8c3,2026-02-13 14:51:49.000000,8145,661,5.0,0.02
be741860-bf95-4403-8e4b-a2bb63d3ce8e,2025-01-20 05:59:11.000000,1647,789,6.0,0.23
24ef65a7-37cf-45ca-ac41-2493ef7cef26,2024-10-11 22:56:22.000000,4362,451,2.0,0.07
4648bbe8-f84c-47a9-b6cf-d2d52cd6e8df,2025-06-27 08:11:50.000000,9543,976,9.0,0.24
96e83922-dce7-4289-811a-315b688b4cfb,2024-09-02 10:18:25.000000,8207,181,1.0,0.23
b31a25b5-5fec-4a6e-8891-7cf57d8823d2,2024-10-16 17:32:02.000000,1852,234,10.0,0.25
79900a27-6c7c-4eb7-8bb5-f24251057c35,2026-01-02 06:56:56.000000,3443,201,6.0,0.28
e1228e75-4719-4f5c-b69b-d5963f10938c,2026-03-22 03:41:41.000000,6771,534,3.0,0.07
79a8226b-5ced-4017-a518-ec09efdd6a87,2026-01-27 20:51:38.000000,7126,181,6.0,0.27
05651e80-4ee4-4227-9245-00395e24296e,2025-12-04 06:51:53.000000,5889,228,6.0,0.28
08e94548-9b16-4cb8-a7bd-1db7f7808afc,2026-05-05 13:58:29.000000,4196,369,10.0,0.28
f0db6ecb-cc87-4b1c-a987-799bbd4c938c,2024-09-01 10:56:53.000000,7347,765,9.0,0.09
abede2b6-c9ee-497c-aade-7b17b0d090bd,2025-01-23 03:39:47.000000,7739,133,2.0,0.02
4f2c386f-627b-4edd-8d7f-937140c37cbc,2025-11-29 06:39:20.000000,7745,234,1.0,0.16
e7354db2-5ce4-424b-b35b-9f78f55f2e80,2026-04-12 21:13:29.000000,2824,646,10.0,0.06
ddf0a0a2-88ef-482b-9f3e-ea66af6c6f61,2025-01-20 14:15:35.000000,9728,646,3.0,0.28
02038340-6372-4635-b141-4f58db8ec35b,2026-06-27 15:28:47.000000,6771,611,1.0,0.01
fa5dbd40-ed71-4fe9-a49a-0bf9f5f3943a,2026-07-03 23:10:32.000000,9105,228,3.0,0.23
efb2d33c-171a-4532-8d07-018b416aa7f6,2026-04-21 00:09:55.000000,1209,789,6.0,0.29
35dbe396-4c23-4844-bc47-22f3c1b4fd44,2026-05-19 12:28:15.000000,1744,228,7.0,0.18
70583380-ea77-41d6-a904-a6d6e3e735ab,2025-11-23 09:02:57.000000,1686,925,6.0,0.04
c44921b6-cfef-4811-a124-c3f25132fe68,2025-12-03 12:49:06.000000,2330,357,7.0,0.24
462741ec-08ac-484f-8a10-b49968028b3b,2026-05-24 23:28:47.000000,6703,765,6.0,0.05
f0c44ecb-c78a-4900-92bd-16ec148113b4,2025-08-06 21:34:57.000000,6785,728,10.0,0.24
ed2eebea-69b7-4533-bca8-3a8278997035,2026-05-05 08:12:19.000000,2911,377,10.0,0.24
e0736c70-6c20-4d89-b7a6-9c32552d4865,2026-07-04 10:43:26.000000,1981,925,5.0,0.04
290c42f8-d30b-4f65-99b3-8619d1fb55b1,2026-01-14 12:26:01.000000,9775,868,10.0,0.12
5a1341e7-10fd-4164-819f-239342ceef41,2025-06-12 21:22:38.000000,7253,248,1.0,0.05
8c37e264-d03c-420a-baae-ebf89a244525,2026-02-14 01:06:03.000000,7126,265,4.0,0.19
070077c1-b1f9-4a09-b408-f64653a71719,2026-03-04 20:02:01.000000,8777,765,3.0,0.1
2f098f4d-a43f-483a-a431-01e40d565923,2025-11-22 10:44:51.000000,7755,933,6.0,0.29
22d6f0a2-a41f-4d38-8a80-3df87182fcf2,2024-07-23 09:07:08.000000,1339,424,2.0,0.25
4e385d03-a0d8-4651-b338-22d16691c664,2025-03-21 15:58:48.000000,9921,424,6.0,0.13
28670d3b-1c5f-4cba-950d-28eb93683dd6,2025-01-30 20:43:46.000000,2391,386,4.0,0.21
c481ea69-f83b-4029-b6ac-204884308e0c,2026-04-27 03:41:12.000000,7001,923,2.0,0.22
d8d2660e-214d-4588-835e-a18aa630b287,2025-10-25 09:02:42.000000,9856,201,8.0,0.22
f07db671-caea-4ae5-a90a-7b80af8d888d,2025-03-26 01:48:47.000000,2245,451,7.0,0.15
bc343d5d-df9e-4425-ba76-28e67394d796,2024-11-01 16:35:06.000000,1981,598,9.0,0.11
97d02f8f-affd-443b-ac69-1f0442bbeaae,2026-04-24 03:51:57.000000,9067,720,10.0,0.2
32dba028-4823-4ebe-8cad-e92e53dc4fae,2024-09-24 13:05:32.000000,5944,234,3.0,0.14
64bc08cf-2e90-4b5c-9e1b-015f6a1c701b,2026-06-01 16:52:33.000000,5327,133,5.0,0.01
e2643336-d5ad-46bc-b1db-9ad860980b94,2025-10-07 00:37:57.000000,6751,112,2.0,0.1
05e15e2f-f2b7-4922-854e-dd713977fd2f,2026-07-07 23:50:36.000000,4617,201,3.0,0.22
a06aa68a-9cac-4d21-a5a8-c8af8efbd22a,2025-01-14 15:11:38.000000,3692,571,6.0,0.18
76617a3b-f960-4ca3-96c7-2b1ae826fac7,2024-12-21 23:43:54.000000,1990,720,1.0,0.13
2b339734-da11-4684-b385-d9de430438b5,2024-08-28 15:48:13.000000,1660,451,10.0,0.27
99b3568d-6dcc-4c60-9e35-836f66aa394c,2025-02-08 01:28:28.000000,2330,981,2.0,0.1
5e3003e1-f541-444e-96cc-b813263553ba,2024-11-30 03:06:08.000000,2747,870,7.0,0.21
039d08d0-1e0a-4f12-9136-d4adf27e8ce7,2026-08-20 11:18:07.961183,3415,357,9.0,0.08
eb8466e4-c5fa-4047-af66-9013869d4cb7,2026-07-12 00:15:58.000000,3419,925,4.0,0.03
7e808d05-ac71-4531-93c7-24e8742632d7,2024-10-21 01:00:44.000000,9341,248,9.0,0.25
30c7809b-3401-45bd-b6ac-1c8e3977c7b4,2026-05-21 11:26:49.000000,5066,981,6.0,0.0
49b7e037-4425-4ea7-8839-24d7d03bcbfc,2026-02-20 18:29:18.000000,4114,919,10.0,0.14
6e6a3d5b-2154-4e4a-a1cf-91fb7e81cdfa,2026-05-17 03:04:27.000000,3414,638,4.0,0.05
fec5ea47-372f-4f47-999f-069134e420bf,2026-04-22 01:54:44.000000,2695,571,8.0,0.25
307a1acb-ad5c-4c49-ba09-8a2748708a92,2025-06-10 22:02:12.000000,4891,320,8.0,0.15
255c82c7-cade-43ec-a895-09082e2cb850,2024-08-12 08:09:06.000000,2056,923,2.0,0.19
3c48c936-4305-4a31-b9e3-89054a4a15ea,2025-11-12 18:10:34.000000,8710,534,6.0,0.27
5ea0942c-3f91-4419-a846-a9df73733554,2025-10-16 17:52:58.000000,5105,534,8.0,0.01
15f2f85a-754a-4e48-a5b1-3afdaf2c20ac,2024-07-29 00:09:54.000000,8319,521,,0.07
52c03f9b-df16-4b70-a219-b7f77808a004,2026-01-10 06:40:38.000000,8972,248,1.0,0.05
b69d2f48-3653-4588-afd5-8fe765c62548,2025-05-14 20:39:19.000000,6500,377,2.0,0.03
98e1d54c-bc71-4183-ac5c-cba7b55d2fc1,2025-02-05 00:10:23.000000,6021,854,7.0,0.29
0f0a6450-8e97-4ce1-9864-3b6a12b3c5eb,2024-08-30 11:13:53.000000,1793,234,9.0,0.02
788f06ed-3c1e-419b-ae5a-400755367ab6,2026-06-26 10:21:06.000000,8710,789,7.0,0.29
f077671b-9b3b-4b4c-bf2a-50c05ab383c9,2025-12-24 00:14:33.000000,5944,720,10.0,0.26
b5a61d61-9925-4c9b-8d60-2879f79b1079,2026-02-22 04:01:14.000000,4350,925,2.0,0.12
40efa857-015f-466c-8ba6-aa86cf5285f7,2025-08-16 21:07:35.000000,7025,228,1.0,0.15
fa3f012e-4d71-4f28-a185-21ab9ea1e617,2025-05-23 13:27:49.000000,1600,789,10.0,0.2
f7d2a2ee-21da-4db1-9ef3-61c2abd7d3f1,2026-06-14 00:04:44.000000,5005,369,2.0,0.28
2deb5687-949a-4a46-8a87-2ac28f3f5995,2025-02-08 03:58:12.000000,2044,534,3.0,0.29
ee29e80e-7e2a-403a-80f5-8b812b7c5ee3,2025-04-10 10:29:40.000000,3171,870,3.0,0.01
16f32b93-21c5-4a88-b7d4-68eae0bdd765,2025-03-24 11:00:24.000000,3608,865,7.0,0.06
244cb9a8-6ed4-4a6d-87c9-daacb5d34f2f,2025-02-08 06:06:06.000000,5990,424,3.0,0.25
fa801062-0b4e-460a-9032-6fe61de95c72,2024-10-28 07:28:45.000000,1430,611,2.0,0.03
d5b5b7b0-f92e-4fa1-9f26-64247fcc4456,2025-02-24 06:00:49.000000,7431,320,9.0,0.1
6e1a1e1b-ed1d-4efa-9c4f-c55ebf715a28,2025-02-25 17:53:44.000000,7636,789,8.0,0.28
9ce91544-4362-462d-a07e-e721e71d6ba3,2026-04-26 08:26:42.000000,7227,523,,0.18
8458526b-4385-43e3-ad3d-5159c2f5da5f,2025-03-21 02:43:01.000000,9524,198,2.0,0.12
50c76baa-2a3c-4137-a486-23dd6f8ef978,2026-02-13 08:01:12.000000,3939,248,10.0,0.17
f33685da-c380-4b4a-bdc4-2f12fe9bd0e1,2024-11-15 11:33:40.000000,5098,112,2.0,0.17
a84ca488-ec40-44c6-9a60-69f38e40b294,2025-11-27 11:50:20.000000,8611,919,9.0,0.26
305d0ef7-0d9f-483d-b0a3-2883cc582872,2024-11-13 10:16:28.000000,2938,198,5.0,0.11
092e44b7-2ee2-4989-bad8-24060df81d2b,2025-07-21 05:49:52.000000,3293,248,10.0,0.14
7796048f-b4b9-4b73-a9de-bccc429e09bd,2025-06-24 23:25:27.000000,7622,976,7.0,0.04
ed5d6510-e52a-43e6-bec5-8a891db3c075,2025-08-09 09:35:15.000000,5842,865,7.0,0.01
fd2336f4-5b44-46ed-b107-6f2e0a715350,2026-01-22 17:02:35.000000,2198,646,4.0,0.01
7e347f69-752f-4d7e-bc36-09088f942977,2024-10-16 08:45:50.000000,4350,976,6.0,0.01
25e6d919-ddeb-4d5c-b842-7379d888dcb6,2024-10-25 00:51:50.000000,3709,925,5.0,0.08
de4097c3-3427-4466-97f4-b85d597faaf0,2025-02-26 16:05:47.000000,7739,523,2.0,0.29
bffbd93b-2b15-419e-95bf-85f32e3f674c,2025-08-20 03:20:28.000000,2622,727,5.0,0.29
e411a9d7-9030-4b0c-85d5-aacbd294100f,2025-12-18 01:33:51.000000,9792,661,6.0,0.08
ff7d39f7-9563-4c97-b65f-982b95eef45c,2024-07-24 04:41:27.000000,9700,685,2.0,0.06
2e39c29a-921f-466f-8450-205286a8f21a,2025-06-09 10:23:40.000000,6061,198,8.0,0.23
c4ac41b5-3f04-4c7b-93ab-7d2ceba0330c,2025-08-11 21:14:23.000000,9468,979,1.0,0.15
5422ea97-e32a-4787-9824-6315ad49e072,2024-08-10 03:45:06.000000,1534,568,5.0,0.21
ae3e6268-fb38-4c6c-ae6a-7c4848c6a7ed,2024-10-23 17:51:28.000000,2800,727,9.0,0.26
eddcac0a-9720-4c66-9fa1-846864e84ffc,2024-10-11 09:04:06.000000,5889,534,,0.26
076451d3-275d-4459-92d3-6897d6442365,2024-09-21 22:54:36.000000,8056,981,4.0,0.01
a8d791b6-b52c-4358-94a8-b45a75d1d776,2025-07-28 16:55:45.000000,1960,979,4.0,0.08
44f20d97-f488-4671-a0db-fca2743cfb6b,2025-10-25 12:33:07.000000,5990,521,9.0,0.12
f842e163-5455-4290-817c-75c5a87319fe,2024-08-24 01:08:57.000000,3725,694,1.0,0.07
73fe7e1d-f36d-4b13-9f53-4d9aa7faf009,2025-03-30 08:38:42.000000,8471,685,8.0,0.05
bbfc5dc1-fff4-46b9-bb46-8c13f28a030b,2026-06-25 09:13:11.000000,6248,720,10.0,0.17
211b20eb-91b4-4e06-8c0a-628bf5185923,2025-01-01 03:56:44.000000,6021,451,5.0,0.22
a4c5dae5-cd32-4712-8c76-7092dcffd7b6,2025-02-25 18:25:37.000000,3854,571,5.0,0.01
be69ad39-0e37-4b07-8c53-5c3e52bb530d,2024-09-13 22:10:28.000000,1960,451,10.0,0.23
61a2d612-9a2f-4701-b3af-bb098c126e0e,2024-09-30 21:03:28.000000,3877,234,4.0,0.2
3d75e423-2d92-4dab-8152-6bff661b9738,2026-03-11 17:58:47.000000,8972,373,7.0,0.15
054046cc-16d5-4b84-a61f-7117dd926cbf,2026-05-14 00:39:35.000000,5809,661,1.0,0.14
c78cd2c3-6374-4d14-a9b6-7b14354e15ec,2025-05-29 12:59:29.000000,6934,373,3.0,0.18
f455af73-c0a7-4d9c-a5ac-cd5a48f18eed,2025-12-11 00:25:27.000000,5333,234,5.0,0.18
7da80631-4c6d-4ddd-9edf-c59e27755e9d,2026-04-04 05:22:34.000000,5514,925,5.0,0.13
ebf484d0-ce6d-49bf-bc63-3d6c6eaf0a90,2025-03-18 20:29:21.000000,9159,598,8.0,0.08
219c00cb-9a7f-4e23-af59-aa66e75b2113,2025-04-25 20:51:07.000000,7821,925,9.0,0.25
5e11a680-d501-4ada-989a-c35daa5f89ca,2025-08-23 04:19:50.000000,6511,445,2.0,0.0
e2aa6dc7-7208-438e-bd57-ef69332ac35a,2025-05-18 10:17:42.000000,1699,979,9.0,0.19
99afee64-9024-4225-84bb-10e079f7f38c,2025-06-14 14:23:21.000000,5842,919,5.0,0.21
cf9d539c-6c2b-4781-81a9-5ee21718cfde,2025-05-03 00:11:56.000000,7841,568,,0.3
a174a785-6f21-40cb-afb5-04019d267076,2025-06-16 21:18:58.000000,1104,611,,0.08
577c9717-836a-4887-8a5a-269817cb67b8,2025-07-16 00:30:42.000000,5781,373,5.0,0.06
afad328e-a5c9-4f20-b967-26aaad2b2c82,2026-01-26 06:54:41.000000,2524,205,4.0,0.27
86fbbcdb-7ecd-4062-ae40-3b9f27b2a5c1,2025-11-21 23:37:23.000000,7557,685,7.0,0.2
4a6b836b-157f-408b-8651-4886a5b09024,2025-07-19 16:01:11.000000,2478,727,1.0,0.2
cd320878-e83e-43a0-9445-587e6ff6881f,2025-07-26 23:06:11.000000,6482,923,7.0,0.12
20b6d43c-fbf3-4106-a60b-13e04ce6929f,2026-01-03 12:19:05.000000,5414,133,10.0,0.21
3fa7c199-d76f-4813-8ce7-94d7e724b119,2025-08-31 06:55:28.000000,2677,870,6.0,0.22
0c37eb80-918b-4e18-8ba4-af256d7fd4e2,2025-09-21 23:03:38.000000,6374,865,9.0,0.19
836f224b-0b8b-46f7-aad4-4e111397a29f,2024-10-12 14:11:27.000000,4350,377,6.0,0.15
18302082-69bb-43c4-acc7-21f082ba0fed,2025-07-16 21:36:24.000000,6771,451,9.0,0.05
d0154898-9187-49a0-b866-3c7ca92dcf4f,2025-02-02 19:08:01.000000,3414,720,3.0,0.22
14eed987-95e7-46e4-813e-84bd5aff4594,2026-03-10 00:23:46.000000,2425,728,3.0,0.28
bd9277a4-1d2a-4042-842a-2f6480e1be4d,2025-12-16 20:29:44.000000,2252,646,2.0,0.07
2ea5312a-c942-46e8-adf7-21e0767f3c15,2026-05-06 16:45:35.000000,2911,181,5.0,0.13
6a8f7654-1552-47c7-8b96-13466498da39,2026-06-01 23:41:10.000000,4617,646,6.0,0.08
965349ee-505e-49d6-8c32-a0a2b4522738,2026-02-03 09:53:06.000000,8199,521,2.0,0.14
732fc932-ab96-4697-81e1-f813747ac231,2025-11-17 12:27:01.000000,4994,424,10.0,0.17
f77aefe1-5761-4099-83db-ea42cece36ae,2026-07-04 02:37:43.000000,5005,568,8.0,0.27
360893b2-2feb-4c33-8f5c-8dd3df107434,2024-12-11 18:03:39.000000,8790,694,7.0,0.16
9aa33580-fb70-4dd7-bf3d-5023140642a8,2025-02-07 09:48:49.000000,3399,981,3.0,0.04
6f0d7229-1b38-4c72-ac64-8459df22367d,2025-09-09 01:16:21.000000,8056,646,7.0,0.3
1ddea07d-651a-4277-817f-319f04961795,2024-07-31 07:47:51.000000,3496,521,3.0,0.09
75cd3e5c-7a24-4720-a7e2-92992bf6d915,2026-01-09 07:59:05.000000,4706,534,2.0,0.15
f73eeb07-a860-45bf-9e68-666d67b41520,2026-02-19 01:32:54.000000,7870,534,6.0,0.19
4d844cb6-7c99-486e-b9d5-546c9a154b85,2025-11-13 09:26:45.000000,7873,670,5.0,0.06
5c58b8ba-9de2-4d3f-b952-f1e8d029733c,2026-01-08 10:39:36.000000,1950,451,10.0,0.23
acd380ef-b0b7-40ab-b690-72cfac7e5cc6,2025-05-23 19:03:50.000000,8471,205,2.0,0.04
2005dd7e-166f-419a-8d7a-e829cdfcef75,2024-11-02 22:29:18.000000,6890,424,7.0,0.12
d0e34b2b-1ca6-4c33-b0d8-67cd038d5f5a,2024-08-02 07:54:15.000000,8548,720,7.0,0.0
dbe83664-302f-420e-b874-05cab22f2e91,2024-08-10 19:39:19.000000,8851,870,6.0,0.29
2528d32d-a60c-4bed-bb2a-7f1035901039,2025-12-07 15:48:36.000000,4842,611,9.0,0.06
a0456992-d793-40f1-af8f-d55c3de54ee2,2026-05-18 13:35:27.000000,3846,868,4.0,0.07
160a3a13-30df-450c-89e0-8b89ca3e3238,2025-03-11 17:17:51.000000,2938,598,5.0,0.04
7957595f-25ee-4f0f-b6a3-0eb0c50c71f4,2025-06-13 16:10:50.000000,6123,899,10.0,0.09
e704b115-2a85-43b1-9dd0-3ecd0595c9a3,2024-11-16 09:08:18.000000,3200,133,5.0,0.28
f6bffaa9-71fc-42e6-b3dd-7820bd20c36a,2025-08-01 17:42:37.000000,6671,357,9.0,0.18
73137fa5-dc1b-4eb1-8506-536c78b3842a,2025-10-18 13:11:25.000000,1686,366,3.0,0.1
91c631cf-4b7a-423e-b38a-ea2d3e1cfa14,2026-04-26 05:51:53.000000,1600,765,6.0,0.23
55773297-0d09-4c73-a448-a3d5d5767137,2024-07-27 02:34:09.000000,8172,320,1.0,0.07
b68d4037-d8fe-4fb8-a162-8abf1a482803,2025-06-21 08:53:33.000000,7874,727,4.0,0.22
7ee667de-d93e-4a4d-aa6a-642bfabfa7ef,2026-02-13 11:55:03.000000,1793,899,3.0,0.04
8de6e6b3-bb27-46bc-9888-f0d99423251e,2025-03-03 20:12:43.000000,5781,373,1.0,0.11
7c711cc8-6651-43fa-bccc-92580979f5d3,2025-08-23 17:25:34.000000,1104,923,9.0,0.19
ef6e9295-9c8a-4485-b980-50a6974e598d,2025-12-30 03:04:07.000000,8032,981,2.0,0.2
7ce71cca-de1d-4653-9112-8bb8e7b2df91,2025-01-17 02:49:08.000000,8019,981,2.0,0.13
04de78f8-873f-4f03-8f8a-579cb6dbbb2c,2025-06-13 18:31:00.000000,7532,694,9.0,0.08
10423a8e-8da2-4a39-90db-8e34938f2b90,2025-02-14 00:50:48.000000,1328,369,4.0,0.21
e39eb7c2-6ac9-4528-a5f7-01fee493998a,2025-07-23 15:26:28.000000,5006,868,5.0,0.13
f05ff9c3-9f69-4cde-beaa-7a911defd401,2025-12-04 21:26:48.000000,8611,377,9.0,0.08
6facc50d-b290-4e73-b2c5-73e958c58875,2024-08-06 03:39:04.000000,5668,523,3.0,0.13
31341ab8-b9e8-4781-89bb-1313294d25fc,2025-07-20 11:03:27.000000,2252,112,9.0,0.22
81f46dfd-3b6b-4c0d-b028-05af580661f1,2025-01-07 15:19:49.000000,1823,919,2.0,0.24
56d2bb12-af5a-4636-a8b8-d2529670cd19,2026-07-06 22:10:43.000000,7640,870,10.0,0.06
b7174acf-d7ab-4d02-9a7b-f28b9a233be3,2025-12-13 06:22:09.000000,2503,789,4.0,0.11
4b1bdf3b-e217-46df-a193-9b9377ed78d9,2026-02-02 13:23:08.000000,5038,919,3.0,0.01
6ab76840-f5b5-4c71-a3ef-5e69b61d56f5,2026-04-29 01:31:57.000000,7640,386,8.0,0.1
bc0dbd13-a70a-409d-ac50-c260f0f24933,2025-04-26 19:25:56.000000,7912,868,2.0,0.27
f88fa199-ccbc-4f4b-b8ea-47e2cbc4dd42,2026-05-07 22:59:10.000000,8091,248,8.0,0.04
484f1db9-350b-4f51-9f31-0fff297a8503,2026-01-08 11:19:02.000000,3085,661,9.0,0.02
7b9ea9eb-aac4-463f-9610-ac0abfcf214e,2024-10-29 06:18:58.000000,7936,112,5.0,0.19
9b125dfb-2804-435a-b311-65e02c5cce54,2025-08-07 06:47:20.000000,6671,919,5.0,0.14
f16c084e-6a7d-4379-8b21-aa8019d4d39a,2025-08-08 11:29:04.000000,8611,534,1.0,0.26
8e8c71d8-359d-45ae-bc16-89c24dbc217c,2024-08-26 12:50:42.000000,4673,865,6.0,0.13
e1831003-5bd9-42c7-84a4-34e7ffcf956e,2025-02-08 13:35:44.000000,9751,112,1.0,0.0
2cba1bc6-289a-4e38-ad4b-24ec5b673a25,2026-04-25 01:51:50.000000,6813,377,3.0,0.1
082f2fb9-80e3-4e4f-a4fb-2a3bdc05ae03,2026-04-08 15:54:49.000000,3496,670,10.0,0.08
1d2d1771-6e3d-4494-9675-c8f3104c6350,2025-11-12 15:59:21.000000,1807,571,6.0,0.24
395e54f0-8fde-442a-9ee5-69303a085f6a,2025-08-02 18:17:17.000000,9327,694,7.0,0.12
c8ee46bf-571f-4cdb-be60-afde4200a1aa,2025-04-22 21:57:13.000000,6671,976,7.0,0.21
e0b1d762-c524-4047-8bf2-fb51c4f5b03e,2025-09-26 15:25:52.000000,6892,198,3.0,0.03
da78f4c5-26b3-403a-a575-13a5447a4e2c,2026-01-08 00:50:29.000000,6500,357,1.0,0.29
ab636d66-9ab2-4735-83f0-6e7ddfaa8505,2024-10-09 21:07:47.000000,6771,451,2.0,0.12
f23e9a06-ed37-42ce-8ce8-7570b4d6f3e6,2025-06-26 01:27:47.000000,1011,720,10.0,0.2
d772e63e-f670-4a62-b506-d74ccc8a6796,2026-02-28 00:15:01.000000,5479,265,7.0,0.23
c81a5f0f-1b1b-4a94-b983-4d4b1c65f6bd,2025-11-07 05:40:44.000000,3830,638,3.0,0.14
f287b989-dbbf-46ed-883b-64679c1267d2,2024-10-08 02:44:23.000000,1794,694,7.0,0.13
81dec9db-0abe-4257-8ffe-38c9d2d81eb3,2024-10-10 20:47:13.000000,9900,923,6.0,0.0
def14d58-1e39-4331-a142-d68f2ac38bd3,2024-12-27 12:27:31.000000,9468,865,9.0,0.23
ba751921-2833-48ea-9c94-563ae9365d1b,2025-03-04 21:20:56.000000,5794,357,10.0,0.07
818270d2-c310-4e2e-b107-514fb54a31ba,2025-08-12 02:27:48.000000,1004,377,6.0,0.16
277fecc6-196b-48f1-9ed8-9c47bb88854e,2025-12-05 14:28:09.000000,3854,523,10.0,0.03
23450e72-d1b4-4562-95a8-d6a15d1ddcb7,2024-10-24 12:21:35.000000,2056,357,4.0,0.14
f83a1bce-7069-4977-b3af-15bed93d8722,2025-06-08 21:55:14.000000,1699,865,7.0,0.04
3ecd0888-01af-4939-84df-5b8dc4eb8e5d,2026-04-30 09:49:51.000000,1035,728,10.0,0.02
4968fdf2-5760-4094-b942-000acf242413,2025-08-17 06:05:16.000000,1719,451,9.0,0.25
5f57fd27-4419-49b6-95d1-e2f82bd7d038,2026-08-20 11:18:07.961183,6122,765,3.0,0.02
a1230193-5c53-4042-aa3e-0103c13d8929,2025-12-19 12:11:31.000000,7739,611,4.0,0.1
c0e5d883-c0d2-401b-a6cf-fe043ed5e52e,2025-09-05 09:10:43.000000,2734,981,9.0,0.07
235398a6-3a6a-42d9-8986-f8936bf5fc98,2026-04-04 17:50:00.000000,1719,201,7.0,0.25
68c87ed8-eb03-4cda-a9d5-33176dc75587,2026-06-18 12:55:54.000000,3608,521,8.0,0.24
8422c0cf-da36-433a-b3ab-d2467570d730,2026-03-30 04:20:11.000000,2044,571,8.0,0.13
079e8b0b-f198-462e-9c9d-3eadaea491fc,2025-06-29 18:02:48.000000,1823,765,,0.03
b7b651ee-028b-4fb6-8528-ac362545034c,2026-04-08 05:18:46.000000,3399,133,9.0,0.16
15b4066e-11d0-42a7-b192-93c98470f6c8,2025-04-09 18:13:07.000000,8445,571,10.0,0.29
c5ba36af-fb60-4e1c-a6d2-975250970843,2024-11-25 15:00:57.000000,4974,925,9.0,0.17
c25a6eb3-64ad-4905-8fbc-63776f1f5c6a,2024-08-18 19:15:33.000000,5896,377,8.0,0.29
26a4cbef-a437-499c-ac2a-322ba9014e33,2026-06-21 23:48:31.000000,9612,981,4.0,0.25
a1b1087e-fa4c-4559-8ecc-9ff593162f53,2026-01-26 01:57:12.000000,7116,728,10.0,0.18
851031c0-e035-4d75-a90d-75adcc8fe6ce,2025-03-07 16:29:05.000000,4706,377,6.0,0.21
ae4d8a19-e2c2-4a24-a6e9-a80e6b579789,2026-01-16 07:27:42.000000,4613,112,4.0,0.0
b8b791b0-4de8-4d1e-9fa0-bc178db969af,2026-02-17 20:40:00.000000,9176,424,5.0,0.16
0205e16a-581a-426c-a8c3-5a79504e54ac,2026-04-24 08:14:44.000000,1744,523,2.0,0.01
9c433e67-871d-4bfc-a674-10de479fb5f3,2026-07-05 22:13:28.000000,8172,765,3.0,0.25
72397201-6768-4c42-b346-89992598bc54,2025-12-03 02:33:46.000000,6904,357,7.0,0.03
9fd60922-8b5f-44aa-a338-6d523483a23b,2026-03-25 07:32:02.000000,2163,870,4.0,0.04
b28d7506-7130-4648-a6eb-e7029e418884,2025-04-15 03:43:11.000000,6122,320,4.0,0.14
a614f06a-c814-44cd-8fd4-2949e33ea976,2025-05-31 04:18:53.000000,9524,870,6.0,0.03
4d3129b3-e187-4e93-b281-f976c680a2e5,2024-09-24 10:53:32.000000,9824,133,10.0,0.04
63d69dd8-55a1-4414-8995-3dd10976e09f,2026-02-04 04:36:03.000000,4842,670,8.0,0.2
2041e7ed-e13f-4740-bd74-0fe0b8088e14,2025-08-29 06:02:25.000000,1004,899,3.0,0.29
36b74e27-48af-4f10-8a71-3a73fdeebaa1,2024-10-01 02:03:50.000000,7873,789,1.0,0.17
85764472-4fef-463f-8d41-d66082fce908,2025-04-11 15:03:20.000000,7284,445,8.0,0.28
05fef7bc-28f7-4d49-a2bc-491ec1cdc9a4,2024-08-11 15:42:43.000000,6113,534,10.0,0.05
97ae50f0-8a39-468b-8bed-e473e3ebf7c1,2025-02-06 22:06:59.000000,5072,727,2.0,0.12
4dcf2615-c62f-4461-950c-f57e3dc8719c,2026-02-05 06:53:45.000000,3340,685,6.0,0.15
1c45eba3-8159-4ce5-bca9-10286c3912ef,2026-02-09 12:59:35.000000,6123,198,10.0,0.27
427f6635-5f7b-4b00-9772-03300f589a93,2025-11-19 23:42:50.000000,4643,933,5.0,0.12
0c3838a5-1fb2-45c4-9abe-c3fa81eb7abb,2026-02-28 15:04:53.000000,2293,919,8.0,0.24
72e06bb4-1fef-4a77-b0fb-db65a6a5790a,2025-03-09 10:10:46.000000,6813,198,10.0,0.21
740173c1-0155-4a51-bca2-c581928b1e4b,2025-04-10 06:49:57.000000,4688,899,5.0,0.25
beea002a-ce2d-4105-bc70-dfcafba2a5f1,2025-10-15 17:28:35.000000,3692,611,9.0,0.19
f0029577-e4f3-44d5-b6f3-1d0290cafac3,2025-11-20 13:47:05.000000,8056,386,10.0,0.21
9875e4da-d830-4ffe-8885-9ae5aa5f8dfc,2025-01-18 14:50:10.000000,5944,598,3.0,0.29
aabb6cac-48d7-4165-8c98-7a1b59afb1d1,2026-03-22 13:18:50.000000,3230,534,9.0,0.16
ac249f30-92a0-4677-b700-b3c5d0a90840,2024-11-06 17:02:22.000000,4974,611,2.0,0.23
bccd9b8c-8508-4f91-a0ae-b372b6dfb4a6,2025-01-29 08:00:06.000000,3733,720,10.0,0.17
95162359-8436-4fc7-93ed-c74f1af026df,2024-12-17 13:16:19.000000,5026,228,7.0,0.2
744da236-5c7c-4778-874f-054fd2a5d216,2024-10-05 02:24:27.000000,3496,854,5.0,0.26
